PrimaryAC	SecondaryACs	TaxID	GeneName	Synonyms
B6JN36		570508	rpsL	
B5Z8J2		563041	rpsL	
Q1CS69		357544	rpsL	
P0A0X5	P56019,Q9R787	85963	rpsL	
B2UUV8		512562	rpsL	
P0A0X4	P56019,Q9R787	85962	rpsL	
A4G9U3		204773	rpsL	
Q0I535		205914	rpsL	
B0UWC6		228400	rpsL	
Q9XHS0		4513	RPS12	
P25398	Q76M58	9606	RPS12	
Q31IY7		317025	rpsL	
B4U739		380749	rpsL	
A2BN38		415426	rps12	
Q0BYA9		228405	rpsL	
Q5QWB6		283942	rpsL	
A8A929		453591	rps12	
A6T3K9		375286	rpsL	
Q28UX0		290400	rpsL	
A8Z664		444179	rpsL	
A6W5T2		266940	rpsL	
A6TEY0		272620	rpsL	
B5XN85		507522	rpsL	
B2GIK9		378753	rpsL	
Q1ISC7		204669	rpsL	
C5CGR9		521045	rpsL	
Q5FM94		272621	rpsL	
B3WAM4		543734	rpsL	
Q1GBM2		390333	rpsL	
Q04C19		321956	rpsL	
Q046C9		324831	rpsL	
A8YXK1		405566	rpsL	
Q74L92		257314	rpsL	
Q9CDF9		272623	rpsL	
A2RP74		416870	rpsL	
Q02VK8		272622	rpsL	
Q034X6		321967	rpsL	
A9KRZ1		357809	rpsL	
Q88XZ0	F9UMK1	220668	rpsL	
C1DAR2		557598	rpsL	
Q38UQ7		314315	rpsL	
Q1MPT1		363253	rpsL	
Q5X864		297246	rpsL	
A5IHR9		400673	rpsL	
Q5ZYP8		272624	rpsL	
Q5WZL7		297245	rpsL	
Q6ACY7		281090	rpsL	
B0SAF9		355278	rpsL	
P63198	P20820,P63197	172	rpsL	
Q04QJ1		355277	rpsL	
Q054E0		355276	rpsL	
B0SSI2	P20820,P63197	456481	rpsL	
B1Y7G7		395495	rpsL	
Q72UA6		267671	rpsL	
P59164		189518	rpsL	
B1MW23		349519	rpsL	
Q03ZQ4		203120	rpsL	
Q03PV2		387344	rpsL	
Q1WVA2		362948	rpsL	
B2GDX3		334390	rpsL	
P13576		118562	rpsL	rps12
A5VLL0		557436	rpsL	
B2G8Y2		557433	rpsL	
P66373	Q927I3	272626	rpsL	
C1KZK9		568819	rpsL	
Q71WB6		265669	rpsL	
B8DAY4		552536	rpsL	
P66372	Q927I3	169963	rpsL	
A0ALZ1		386043	rpsL	
B1HMZ3		444177	rpsL	
B9E8Q3		458233	rpsL	
A0L5W8		156889	rpsL	
Q8EX21		272633	rpsL	
P63195	P44412	75985	rpsL	
Q65W91		221988	rpsL	
Q0ANP5		394221	rpsL	
A6W397		400668	rpsL	
A1TYJ2		351348	rpsL	
C6C181		526222	rpsL	
Q6F0J2		265311	rpsL	
Q601W6		295358	rpsL	
Q4A8T5		262722	rpsL	
Q4AAQ4		262719	rpsL	
B3PMF1		243272	rpsL	
A6UV46		419665	rps12	
Q8TRC1		188937	rps12	
Q0W8G5		351160	rps12	
A7I4X6		456442	rps12	
Q464Z1		269797	rps12	
Q12WT0		259564	rps12	
B7L0Q6		440085	rpsL	
Q605A7		243233	rpsL	
A9W4P6		419610	rpsL	
Q1H4P2		265072	rpsL	
Q2FS69		323259	rps12	
B3E073		481448	rpsL	
P54062		243232	rps12	
Q8TXJ2		190192	rps12	
A2STX1		410358	rps12	
A4FWF2		402880	rps12	
A6VGV3		426368	rps12	
Q8PUR5		192952	rps12	
A3CXN0		368407	rps12	
Q6LXI4		267377	rps12	
B8IS80		460265	rpsL	
B1ZLJ9		441620	rpsL	
A2SLG2		420662	rpsL	
B1LWS1		426355	rpsL	
A5ULM8		420247	rps12	
B0UHX4		426117	rpsL	
B8ELG8		395965	rpsL	
Q2NEK8		339860	rps12	
O27129		187420	rps12	
A0B562		349307	rps12	
P14040	A6UQ11	406327	rps12	
B0JSE3		449447	rpsL	rps12
C5CC69		465515	rpsL	
P09899		1270	rpsL	
Q2RFP2		264732	rpsL	
P63323	P09388,P12728,Q6ZWZ6	10090	Rps12	
A0QL38		243243	rpsL	
B1MGI0		561007	rpsL	
A5IZ35		347257	rpsL	
P51999	Q9R5U7	1764	rpsL	
Q53538	A0A1R3XW32,Q9R547,X2BFV8	233413	rpsL	
A1KGG2		410289	rpsL	
C1AL15		561275	rpsL	
Q2SSX1		340047	rpsL	
Q7NAV1		710127	rpsL	rps12
P47333		243273	rpsL	rps12
P52000		1778	rpsL	
P33565		1767	rpsL	
B8ZSC4		561304	rpsL	
P30766		272631	rpsL	
Q6KHS3		267748	rpsL	
B2HSL0		216594	rpsL	
Q8VMU2		272632	rpsL	rps12
Q73SD4		262316	rpsL	
P75546		272634	rpsL	
Q98QD6		272635	rpsL	
A0QS96	I7FG33,P41195	246196	rpsL	
Q4A701		262723	rpsL	
A3PV93		164757	rpsL	
A1UBK8		189918	rpsL	
P0C563	P41195	1772	rpsL	
Q1BDD6		164756	rpsL	
P52001		1787	rpsL	
A5U068		419947	rpsL	
P9WH62	L0T4E7,P41196,Q933X1,Q93MR7,Q93MR8,Q93T44	83331	rpsL	rps12
P9WH63	L0T4E7,P41196,Q933X1,Q93MR7,Q93MR8,Q93T44	83332	rpsL	rps12
A0PM39		362242	rpsL	
A1T4L3		350058	rpsL	
Q8KRD1		34	rpsL	
Q1D779		246197	rpsL	
Q74MH8		228908	rps12	
Q3IUM8		348780	rps12	
B2A4D4		457570	rpsL	
B9L7J8		598659	rpsL	
Q5F5S1		242231	rpsL	
A9M3X2		374833	rpsL	
P66374	A1INZ8,Q9JQR6	122587	rpsL	
P66375	Q9JQR6	122586	rpsL	
A1KRG8		272831	rpsL	
Q0AIK0		335283	rpsL	
Q82T68		228410	rpsL	
Q1QN35		323097	rpsL	
Q2YB02		323848	rpsL	
Q3J8Q9		323261	rpsL	
A6Q1M5		387092	rpsL	
Q72CI5		882	rpsL	
A1VEC1		391774	rpsL	
B8DN92		883	rpsL	
Q3SSX1		323098	rpsL	
Q5YPG1		247156	rpsL	
A1SNN8		196162	rpsL	
B2J5A8		63737	rpsL	rps12
Q8YP60		103690	rpsL	rps12
Q2G8Y5		279238	rpsL	
P59165		221109	rpsL	
Q04ED4		203123	rpsL	
Q30Z36		207559	rpsL	
Q6YQW1		262768	rpsL	
B1ZNF2		452637	rpsL	
O13019		8128	rps12	
A5CF21		357244	rpsL	
B3CTE5		334380	rpsL	
A1R8V2		290340	rpsL	
A1TJ02		397945	rpsL	
A6LEJ5		435591	rpsL	
A1B021		318586	rpsL	
A7HWQ6		402881	rpsL	
Q2W2I6		342108	rpsL	
Q7U4D4		84588	rpsL	rps12
B2JIH1		391038	rpsL	
B2T756		398527	rpsL	
A8LC61		298653	rpsL	
Q6MER6		264201	rpsL	
Q13TG5		266265	rpsL	
Q9CL86		272843	rpsL	rps12
Q6CZW3		218491	rpsL	
C6DG82		561230	rpsL	
Q03EB2		278197	rpsL	
B4SBU2		324925	rpsL	
A1ALT6		338966	rpsL	
A5D5I5		370438	rpsL	
Q4FLL4		335992	rpsL	
C0QQL8		123214	rpsL	
A9BHB0		403833	rpsL	
B4R8L1		450851	rpsL	
Q7N9B4		243265	rpsL	
Q6LVC3		298386	rpsL	
A6KYJ9		435590	rpsL	
B1VAM4		59748	rpsL	
B3QZH2		482235	rpsL	
B1XI66		32049	rpsL	rps12
Q6L0R4		1122961	rps12	
P46405		9823	RPS12	
O97249		36329	RPS12	eS12
A4SUV6		312153	rpsL	
A1VIP5		365044	rpsL	
B1XSP6		452638	rpsL	
Q12GX6		296591	rpsL	
B2RLZ6		431947	rpsL	
Q7MTK9		242619	rpsL	
B4S5N2		290512	rpsL	
A3PF00		167546	rpsL	rps12
A2C4U8		167555	rpsL	rps12
A8G711		93060	rpsL	rps12
A2CC84		59922	rpsL	rps12
A9BCK3		93059	rpsL	rps12
A2BYN7		167542	rpsL	rps12
Q318N2		74546	rpsL	rps12
Q7VA02		167539	rpsL	rps12
B4EYV9		529507	rpsL	
Q7V503		74547	rpsL	rps12
Q7UZY4		59919	rpsL	rps12
A2BT86		146891	rpsL	rps12
Q46IW1		59920	rpsL	rps12
Q48D31		264730	rpsL	
Q15YA9		3042615	rpsL	
B7V639		557722	rpsL	
Q02T85		208963	rpsL	
Q9HWD0		208964	rpsL	
B8HD14		452863	rpsL	
Q1IFX1		384676	rpsL	
Q4K528		220664	rpsL	
C3K2Y1		216595	rpsL	
A8F4Q6		416591	rpsL	
A5VXP2		351746	rpsL	
A6UZI3		381754	rpsL	
Q3K5Y3		205922	rpsL	
B0KK62		76869	rpsL	
Q88QP0		160488	rpsL	
B1JDW9		390235	rpsL	
Q889X6		223283	rpsL	
Q3ILP7		326442	rpsL	
Q4ZMN9		205918	rpsL	
Q4FQG3		259536	rpsL	
Q1Q8N9		335284	rpsL	
A1T059		357804	rpsL	
A5WGL2		349106	rpsL	
P61994	G8ZJ84,Q9V110	272844	rps12	
Q8ZYQ4		178306	rps12	
A4WNA3		340102	rps12	
A3MXZ4		410359	rps12	
P61995	Q9V110	186497	rps12	
O59229		70601	rps12	
A1RSE4		384616	rps12	
G1SFR8		9986	RPS12	
Q8XV08		267608	rpsL	
B2UEM4		402626	rpsL	
P63324	P09388,P12728	10116	Rps12	
A9WSW8		288705	rpsL	
B3PW62		491916	rpsL	
Q2K9M1		347834	rpsL	
Q1MIE6		216596	rpsL	
Q98N61		266835	rpsL	
B5ZYT0		395492	rpsL	
Q92QH4		266834	rpsL	
B9JDS4		311403	rpsL	
A5V607		392499	rpsL	
Q7UN32		243090	rpsL	
B6IRQ1		414684	rpsL	
C0ZVT4		234621	rpsL	
Q0SFF1		101510	rpsL	
C1AYS6		632772	rpsL	
Q2IXR5		316058	rpsL	
Q07KL3		316055	rpsL	
Q6N4T2		258594	rpsL	
Q211E3		316056	rpsL	
Q134S4		316057	rpsL	
B3QBY5		395960	rpsL	
Q2RQV5		269796	rpsL	
C3PMG8		347255	rpsL	
A8GM98		293614	rpsL	
A8GV15		391896	rpsL	
Q1RHC1		336407	rpsL	
A8EXJ9		293613	rpsL	
Q92J95		272944	rpsL	
Q4UKC5		315456	rpsL	
P41082		272947	rpsL	
C4K1P8		562019	rpsL	
A8GQV5		392021	rpsL	
Q68XN7		257363	rpsL	
B7JUP8		41431	rpsL	rps12
A7NR68		383372	rpsL	
Q160Y1		375451	rpsL	
A5USJ4		357808	rpsL	
Q1AU24		266117	rpsL	
Q5LMR2		246200	rpsL	
Q1GK44		292414	rpsL	
B8I5N5		394503	rpsL	
A1AVJ5		413404	rpsL	
Q21M91		203122	rpsL	
A4FPN0		405948	rpsL	
P39573		273057	rps12	rpS12AB
B5F8G0		454166	rpsL	
A8M534		391037	rpsL	
Q57J24		321314	rpsL	
B5FJM2		439851	rpsL	
B5R299		550537	rpsL	
B5RH07		550538	rpsL	
B4TKM3		454169	rpsL	
B4SUU8		423368	rpsL	
Q5PIW1		295319	rpsL	
C0Q0C4		476213	rpsL	
B5BGZ4		554290	rpsL	
Q2S3R9		309807	rpsL	
B4TXF0		439843	rpsL	
P0A7S7	P02367,Q9F5N3	90370	rpsL	strA
A4XBQ1		369723	rpsL	
P0A7S6	P02367,Q9F5N3	99287	rpsL	strA
A8GKK4		399741	rpsL	
A1S213		326297	rpsL	
B8EBL0		407976	rpsL	
A6WHS3		402882	rpsL	
A9KW97		399599	rpsL	
Q12SW4		318161	rpsL	
Q089Q9		318167	rpsL	
B0TM17		458817	rpsL	
A3Q977		323850	rpsL	
P59166		211586	rpsL	
A8GYX1		398579	rpsL	
A4YBY8		319224	rpsL	
B8CNC7		225849	rpsL	
A0KRL9		94122	rpsL	
A8G1F3		425104	rpsL	
Q0HNU2		60480	rpsL	
Q0I0B0		60481	rpsL	
A1REA9		351745	rpsL	
B1KMY8		392500	rpsL	
B2U2U9		344609	rpsL	
Q31VU7		300268	rpsL	
Q32B24		300267	rpsL	
Q0SZX5		373384	rpsL	
P0A7S8	P02367,Q9F5N3	623	rpsL	strA
Q3YWT0		300269	rpsL	
Q5WLR7		66692	rpsL	
C3MAX5		394	rpsL	
A6U854		366394	rpsL	
Q2NQL4		343509	rpsL	
C4XLW8		573370	rpsL	
Q01W87		234267	rpsL	
A9ETB7		448385	rpsL	
Q1GP94		317655	rpsL	
A7WYX1		418127	rpsL	
A6TZ22		359787	rpsL	
Q2FJ95		367830	rpsL	
P0A0H0	P48942,Q2G0N3	93061	rpsL	
A5IQ99		359786	rpsL	
Q2YSB6		273036	rpsL	
Q5HID0		93062	rpsL	
A6QEJ7		426430	rpsL	
P0A0G7	P48942	158878	rpsL	
P0A0G8	P48942	158879	rpsL	
Q6GJC3		282458	rpsL	
Q6GBU2		282459	rpsL	
A8YZP3		451516	rpsL	
P0A0G9	P48942	196620	rpsL	
B9DKV5		396513	rpsL	
Q5HRK7		176279	rpsL	
Q8CTS8		176280	rpsL	
Q4L3K6		279808	rpsL	
A3DMP8		399550	rps12	
Q49V55		342451	rpsL	
Q3JZB3		205921	rpsL	
Q8E3E5		211110	rpsL	
Q8DXS5		208435	rpsL	
P0A4A4	P97222	227882	rpsL	
P0A4A3	P97222	100226	rpsL	
C0M934		553482	rpsL	
B4U0V7		552526	rpsL	
P0A4A6	P97222	67294	rpsL	
Q9F0R4	A8AUR4,Q9F0R3	467705	rpsL	
B1W419		455632	rpsL	
P0A4A5	P97222	1916	rpsL	
B4SKV8		391008	rpsL	
B2FQ40		522373	rpsL	
P59167		210007	rpsL	
P66376	P58172,Q490W9	301447	rpsL	
Q04MH9		373153	rpsL	
P0DE66	P58172,P66377	198466	rpsL	
B5E6U3		512566	rpsL	
Q5XDW6		286636	rpsL	
C1CB44		488221	rpsL	
P66378	P58172	186103	rpsL	
Q1JDK8		370553	rpsL	
Q1JNH9		370551	rpsL	
Q1JIM8		370552	rpsL	
Q1J8I6		370554	rpsL	
A2RCI0		160491	rpsL	
B1I8Z7		487214	rpsL	
B8ZKT8		561276	rpsL	
Q48VB8		319701	rpsL	
P0A4A7	P30891	170187	rpsL	str
P0DE67	P58172,P66377	193567	rpsL	
B2ISJ7		516950	rpsL	
P0A4A8	P30891	171101	rpsL	str
A4VYX4		391296	rpsL	
C0MF27		553483	rpsL	
A3CQM4		388919	rpsL	
A4VSN1		391295	rpsL	
Q5LY19		299768	rpsL	
Q5M2M4		264199	rpsL	
Q03IR9		322159	rpsL	
B9DVS4		218495	rpsL	
C1CC60		488222	rpsL	
C1CIF1		488223	rpsL	
C1CPE3		487213	rpsL	
A4VHM5		379731	rpsL	
P11524	Q4JAW1	330779	rps12	
Q30TP5		326298	rpsL	
A6Q6I4		387093	rpsL	
B2V7L8		436114	rpsL	
Q976A8		273063	rps12	
Q67JT8		292459	rpsL	
Q2LQ85		56780	rpsL	
Q3A6Q2		338963	rpsL	
P63200	P18662,Q31PV2	1140	rpsL	rps12
A0LII6		335543	rpsL	
Q2JUX7		321327	rpsL	rps12
Q2JMY0		321332	rpsL	rps12
P63199	P18662	269084	rpsL	rps12
A5GIP3		32051	rpsL	rps12
A5GW11		316278	rpsL	rps12
Q0ID56		64471	rpsL	rps12
Q3AW56		316279	rpsL	rps12
Q3AMT3		110662	rpsL	rps12
Q0AUH5		335541	rpsL	
P74230		1111708	rpsL	rps12
C5BQ41		377629	rpsL	
P06147		5911		
B7IHU1		484019	rpsL	
Q9HLY2		273075	rps12	
P29161	A0A218P4I2	1293037	rps12	
Q47LI8		269800	rpsL	
Q5JE20		69014	rps12	
A6LLK8		391009	rpsL	
Q9X1J3		243274	rpsL	
A5IM78		390874	rpsL	
B0KCJ5		340099	rpsL	
A1RWW1		368408	rps12	
B9KZZ2		309801	rpsL	
B1LBP5		126740	rpsL	
P61941		262724	rpsL	rps12
Q5SHN3		300852	rpsL	
P17293	Q9EYQ6	274	rpsL	rps12
P59168		197221	rpsL	rps12
Q97CD8		273116	rps12	
B5YG52		289376	rpsL	
Q3SLQ4		292415	rpsL	
O50563		364030	rpsL	
B8GV63		396588	rpsL	
C4LBU6		595494	rpsL	
Q73NV5		243275	rpsL	
O83271		243276	rpsL	
Q8KTP6		189385	rpsL	rps12
B2S2J0		455434	rpsL	
Q118Z5		203124	rpsL	rps12
B3E7T0		398767	rpsL	
Q3MDM2		240292	rpsL	rps12
Q83HC7		218496	rpsL	
Q83FN9		203267	rpsL	
Q03253		5702	RPS12	
B1AJG6		505682	rpsL	
Q9PPW5		273119	rpsL	rps12
B5ZC34		565575	rpsL	
C5CP60		543728	rpsL	
A1WHC0		391735	rpsL	
A5CXN5		412965	rpsL	
B7VLG2		575788	rpsL	
A7MZ64		2902295	rpsL	
A5F3L3	C3M4F3	345073	rpsL	
Q9KUZ9		243277	rpsL	
C3LR91		579112	rpsL	
Q87L43		223926	rpsL	
Q8DCR0		216895	rpsL	
Q7MH40		196600	rpsL	
Q8D3H4		36870	rpsL	
Q73IX9		163164	rpsL	
B3CLA5		570417	rpsL	
Q7MA55		273121	rpsL	
Q5GST9		292805	rpsL	
C0R541		66084	rpsL	
Q8PNS8		190486	rpsL	
Q4URD4		314565	rpsL	
Q8PC54	Q8RTJ9	190485	rpsL	
Q3BWY9		316273	rpsL	
Q2NZY0		342109	rpsL	
B2SQQ3		360094	rpsL	
Q5GWS8		291331	rpsL	
A7IFX6		78245	rpsL	
P47840		8355	rps12	
P66379	Q9PA88	160492	rpsL	
B0U5X5		405440	rpsL	
P66380	Q9PA88	183190	rpsL	
P48589	D6W362,Q02545	559292	RPS12	
A1JS57		393305	rpsL	
A7FNP1		349747	rpsL	
Q1C2T8		360102	rpsL	
B2K5N7		502801	rpsL	
Q8ZJB5	Q0WKA6	632	rpsL	
A9R464		349746	rpsL	
Q1CCT6	D1Q2M9	377628	rpsL	
A4TGY4		386656	rpsL	
Q664R4		273123	rpsL	
B1JIV3		502800	rpsL	
P59223	P49203,Q93V69,Q93WJ4,Q9LZY6	3702	RPS13A	
Q69UI2	Q0J8E1	39947		
P59224	O81311,P49203,Q9SLR4	3702	RPS13B	
Q69UI1	B7E360	39947		
B0C432		329726	rpsM	rps13
A3DJJ8		203119	rpsM	
A9NEF8		441768	rpsM	
Q6F7T4		62977	rpsM	
B7GW24		557600	rpsM	
B7IA17		480119	rpsM	
B2HZ86		405416	rpsM	
B0VQU0		509170	rpsM	
A3M962		400667	rpsM	
B0V6U4		509173	rpsM	
A0LRP5		351607	rpsM	
C1F617		240015	rpsM	
A5FZU3		349163	rpsM	
B9MBV9		535289	rpsM	
B7J4A1		243159	rpsM	
B5EM96		380394	rpsM	
A1W330		232721	rpsM	
A3N379		416269	rpsM	
A0KF42		380703	rpsM	
Q9YB60		272557	rps13p	
A4SSY4		382245	rpsM	
P78571		5341	RPS13	
C4ZBU3		515619	rpsM	
Q8UE39		176299	rpsM	
B2UNG5		349741	rpsM	
Q21QP6		338969	rpsM	
Q0VSI1		393595	rpsM	
A8ETK3		367737	rpsM	
Q5E892		312309	rpsM	
Q0ABF3		187272	rpsM	
A6TWF6		293826	rpsM	
A8MLG6		350688	rpsM	
B9JVQ9		311402	rpsM	
B4RT50	F2GAJ0	1774373	rpsM	
B3EUJ9		452471	rpsM	
B8J884		455488	rpsM	
Q2IJ63		290397	rpsM	
A7HBP2		404589	rpsM	
B9KJ49		320483	rpsM	
Q5PA79		234826	rpsM	
Q2GL38		212042	rpsM	
B4UBC3		447217	rpsM	
B7GJ92		491915	rpsM	
P52811	Q7PNS7	7165	RpS13	
O66486		224324	rpsM	
O27999		224325	rps13	
Q5P310		76114	rpsM	
A0JZ51		290399	rpsM	
Q2NIX9		322098	rpsM	
B6YQ63		511995	rpsM	
A1KB04		418699	rpsM	
C1DKN5		322710	rpsM	
C3P9T0		592021	rpsM	
C3LJW9		568206	rpsM	
A0R8K4		412694	rpsM	
P62176	P59751,Q6I4Q9,Q6KYF5	1392	rpsM	
B7JKE5		405535	rpsM	
Q73F71		222523	rpsM	
B7IT44		405531	rpsM	
C1ET64		572264	rpsM	
B7HJ73		405532	rpsM	
B7HQW9		405534	rpsM	
A7GK45		315749	rpsM	
B9IZL9		361100	rpsM	
P62175	P59751	226900	rpsM	
Q63H66		288681	rpsM	
Q5L8D3		272559	rpsM	
Q64NN2		295405	rpsM	
Q6HPN4		281309	rpsM	
Q65P81	Q62ZM0	279010	rpsM	
A9VPA2		315730	rpsM	
A8F9B0		315750	rpsM	
P20282		224308	rpsM	
Q8A499		226186	rpsM	
A7Z0R3		326423	rpsM	
A1USR6		360095	rpsM	
Q6G2Y7		283166	rpsM	
Q6FZE4		283165	rpsM	
A9IVZ8		382640	rpsM	
Q1LTB6		374463	rpsM	
Q6MJ33		264462	rpsM	
B2IF93		395963	rpsM	
C5C0G3		471853	rpsM	
A1A093		367928	rpsM	
B3DQD8		205913	rpsM	
Q8G3Z5		206672	rpsM	
B7GNB6	E8MN60	391904	rpsM	
Q7VQC6		203907	rpsM	
Q493I7		291272	rpsM	
Q2L248		360910	rpsM	
Q0SN07	G0ISE3	390236	rpsM	
Q7WRA0		257310	rpsM	
O51453		224326	rpsM	
B7J265		445985	rpsM	
B5RM58		412419	rpsM	
Q661C0		290434	rpsM	
B2S0K3		314723	rpsM	
Q7W2D2		257311	rpsM	
A9IHS0		340100	rpsM	
Q7VTA8		257313	rpsM	
B5RPK4		412418	rpsM	
A1QZT6		314724	rpsM	
Q56JX8		9913	RPS13	
Q89JA6		224911	rpsM	
A5ELK5		288000	rpsM	
A4YSL4		114615	rpsM	
C0ZIK5		358681	rpsM	
B2S657		430066	rpsM	
Q2YRT8		359391	rpsM	
A6X0E0		439375	rpsM	
Q57CT0		262698	rpsM	
A9M5M7		483179	rpsM	
C0RJH8		546272	rpsM	
P66381	Q8G093,Q8YHL8	224914	rpsM	
A5VQY4		444178	rpsM	
P62299	P14015	6280	RPS13	
B0CH09		470137	rpsM	
P66382	G0KAD2,Q8G093,Q8YHL8	204722	rpsM	
B8D9S5		563178	rpsM	
P57569		107806	rpsM	
Q8K971		198804	rpsM	
B8D827		561501	rpsM	
Q89A87		224915	rpsM	
Q057C6		372461	rpsM	
B1YRQ2		398577	rpsM	
A0K3P8		331272	rpsM	
B4E5E3		216591	rpsM	
Q0BJ23		339670	rpsM	
Q39KE4		482957	rpsM	
A9ADL6		395019	rpsM	
A3MRX7		320389	rpsM	
A2S7J9		412022	rpsM	
Q62GM8		243160	rpsM	
A1V880		320388	rpsM	
B1JU45		406425	rpsM	
Q1BRX1		331271	rpsM	
A3P090		357348	rpsM	
Q3JMT6		320372	rpsM	
A3NEF6		320373	rpsM	
Q63Q34		272560	rpsM	
Q2SU50		271848	rpsM	
A4JAR3		269482	rpsM	
P51404		6239	rps-13	
B9MKF6		521460	rpsM	
Q8R7X9		273068	rpsM	
A4XLQ5		351627	rpsM	
A7ZFZ0		360104	rpsM	
A7H0Z2		360105	rpsM	
A0RM33		360106	rpsM	
A7HZX4		360107	rpsM	
A8FNQ4		407148	rpsM	
A7H5U2		360109	rpsM	
Q9PM83	Q0P836	192222	rpsM	
A1W1J4		354242	rpsM	
Q5HSJ9		195099	rpsM	
B9KEH3		306263	rpsM	
A0A1D8PPE0		237561	RPS13	
P33192		5479	RPS13	
Q3A9U1		246194	rpsM	
Q05FK2		387662	rpsM	
B0T2E4		366602	rpsM	
Q9A8T1		190650	rpsM	
B8H4F6		565050	rpsM	
B3PK59		498211	rpsM	
A0RY01		414004	rps13	
A3PGN3		349101	rpsM	
Q3J5Q0		272943	rpsM	
A4WVI6		349102	rpsM	
B9KLB3		557760	rpsM	
Q11HS4		266779	rpsM	
Q6ITC7		9031	RPS13	
A9WH90		324602	rpsM	
Q5L701		218497	rpsM	
B8G6Q1		326427	rpsM	
Q3APJ7		340177	rpsM	
P59752		227941	rpsM	
Q252X2		264202	rpsM	
B3EGW6		290315	rpsM	
Q3B6D9		319225	rpsM	
Q9PJN2		243161	rpsM	
B3QR95		517417	rpsM	
B3EP37		331678	rpsM	
A1BJ10		290317	rpsM	
A4SCT3		290318	rpsM	
Q9Z7S6	Q9JQH4	83558	rpsM	rs13
B9LJF6		480224	rpsM	
B0B883	Q46448,Q46454	471472	rpsM	
B3QYE7		517418	rpsM	
Q3KLI8		315277	rpsM	
B0BCE8		471473	rpsM	
Q8KAJ5		194439	rpsM	
P0CE04	Q46448,Q46454	272561	rpsM	rs13
Q8MUR2		106495	RpS13	
A0M576		411154	rpsM	
Q1R0F3		290398	rpsM	
Q7NQH4		243365	rpsM	
Q8I7D6		7719	RPS13	
B5EFS4		404380	rpsM	
Q97EK3		272562	rpsM	
A7FZ47		441770	rpsM	
C3KVM5		515621	rpsM	
A6LPT7		290402	rpsM	
B2UYD6		508767	rpsM	
B2TIK1		935198	rpsM	
A5I7I0	A7G8R2	441771	rpsM	
C1FMS5		536232	rpsM	
B1IGC8		498213	rpsM	
A7GJ48		441772	rpsM	
B1KSJ9		498214	rpsM	
Q18CI0		272563	rpsM	
B9DYD4		583346	rpsM	
A5N4S2		431943	rpsM	
A0PXX2		386415	rpsM	
Q0TMS2		195103	rpsM	
Q8XHU8		195102	rpsM	rpsK
Q0SQH0		289380	rpsM	
Q890Q7		212717	rpsM	
Q488Z1		167879	rpsM	
B5Y963		309798	rpsM	
C3PL35		548476	rpsM	
Q6NJ66		257309	rpsM	
Q8FS35		196164	rpsM	
A4QBQ4		340322	rpsM	
Q8NSV6		196627	rpsM	
Q4JTB9		306537	rpsM	
C4LKZ4		645127	rpsM	
B1VEX9		504474	rpsM	
B6J5F4		434924	rpsM	
B6J241		434923	rpsM	
A9KD09		434922	rpsM	
A9NAZ2		360115	rpsM	
P59753		227377	rpsM	
Q9WVH0		10029	RPS13	
B1WQT3		43989	rpsM	rps13
Q1LI60		266264	rpsM	
Q0K642		381666	rpsM	
Q46WG6		264198	rpsM	
B3R7E6		977880	rpsM	
Q6A6Q8		267747	rpsM	
B8HMS6		395961	rpsM	rps13
Q11QD5		269798	rpsM	
Q47J80		159087	rpsM	
Q3Z956		243164	rpsM	
A5FRW9		216389	rpsM	
Q3ZZP9		255470	rpsM	
C1CXD7		546414	rpsM	
Q1IX96		319795	rpsM	
Q9RSJ9		243230	rpsM	
A9BRX2		398578	rpsM	
C0Q9V0		177437	rpsM	
B8FER2		218208	rpsM	
B1I1M4		477974	rpsM	
B8IYL4		525146	rpsM	
B8G1Z1		272564	rpsM	
Q250K7		138119	rpsM	
A8ZV79		96561	rpsM	
Q6AP46		177439	rpsM	
A4J136		349161	rpsM	
Q54PH8		44689	rps13	
A5EX97		246195	rpsM	
B5YDW7		309799	rpsM	
B8E1F7		515635	rpsM	
Q03334	A4V0F6,Q9VLN5	7227	RpS13	M(2)32A,Rp17
P0A7T1	P02369	83334	rpsM	
A1AGI9		405955	rpsM	
Q0TCG3		362663	rpsM	
P0A7T0	P02369	199310	rpsM	
P0A7S9	P02369,Q2M6W3	83333	rpsM	
Q1R633		364106	rpsM	
A4XZ68		399739	rpsM	
C5BF29		634503	rpsM	
Q3YRN0		269484	rpsM	
Q2GH35		205920	rpsM	
Q5FFR9		302409	rpsM	
Q5HAU3	Q5FD36	254945	rpsM	
Q2GEB8		222891	rpsM	
B2KEJ6		445932	rpsM	
Q8SRB3		284813	RPS13	
B1GZA7		1408204	rpsM	
P59754		226185	rpsM	
B2VK74		465817	rpsM	
Q2N9D5		314225	rpsM	
B1YGX5		262543	rpsM	
C4KZM1		360911	rpsM	
A7HM27		381764	rpsM	
B0RZT3		334413	rpsM	
A5FN18		376686	rpsM	
A6GZ76		402612	rpsM	
Q0RRP6		326424	rpsM	
Q2JFF1		106370	rpsM	
B0U0W8		484022	rpsM	
Q14J98		393115	rpsM	
A7N9U6		458234	rpsM	
Q2A5E8		376619	rpsM	
B2SDW3		441952	rpsM	
A0Q4K5		401614	rpsM	
Q0BNQ6		393011	rpsM	
Q5NHU6		177416	rpsM	
A4IZR2		418136	rpsM	
